home_lat,home_lon,work_lat,work_lon
38.86698454,-76.98131728,38.89801164,-77.02717393
38.86698454,-76.98131728,38.89817395,-76.98159904
38.86698454,-76.98131728,38.89964623,-77.0618145
38.86698454,-76.98131728,38.90045743,-77.01456899
38.86698454,-76.98131728,38.90069992,-77.04713527
38.86698454,-76.98131728,38.90217222,-77.02994423
38.86698454,-76.98131728,38.90253233,-77.0425942
38.86698454,-76.98131728,38.9033784,-77.0041467
38.86698454,-76.98131728,38.90385076,-76.9793838
38.86698454,-76.98131728,38.90385206,-77.03468821
38.86698454,-76.98131728,38.90492176,-77.04897729
38.86698454,-76.98131728,38.90645843,-77.06592563
38.86698454,-76.98131728,38.90720628,-77.04183726
38.86698454,-76.98131728,38.90724867,-77.03079407
38.86698454,-76.98131728,38.90843889,-77.04771991
38.86698454,-76.98131728,38.90879375,-77.03328163
38.86698454,-76.98131728,38.90931566,-77.07455457
38.86698454,-76.98131728,38.91053945,-76.99087517
38.86698454,-76.98131728,38.91150838,-77.04595279
38.86698454,-76.98131728,38.91161652,-76.96380558
38.86698454,-76.98131728,38.91190204,-77.03891728
38.86698454,-76.98131728,38.91194732,-77.00240612
38.86698454,-76.98131728,38.91207602,-77.01922267
38.86698454,-76.98131728,38.91552654,-77.0269825
38.86698454,-76.98131728,38.92133926,-77.01773285
38.86698454,-76.98131728,38.92166117,-77.03981267
38.86698454,-76.98131728,38.92264653,-76.9977218
38.86698454,-76.98131728,38.92444798,-76.96461733
38.86698454,-76.98131728,38.93249434,-76.98198704
38.86698454,-76.98131728,38.93305058,-77.04034672
38.86698454,-76.98131728,38.93467316,-77.01049834
38.86698454,-76.98131728,38.93638777,-77.03768242
38.86698454,-76.98131728,38.93963486,-77.07829574
38.86698454,-76.98131728,38.94354289,-76.99391516
38.86698454,-76.98131728,38.94506487,-77.03458049
38.86698454,-76.98131728,38.945163,-77.06020383
38.86698454,-76.98131728,38.95119374,-77.08447865
38.86698454,-76.98131728,38.95627562,-77.02605595
38.86698454,-76.98131728,38.95739565,-77.08688934
38.86698454,-76.98131728,38.95866356,-77.00377998
38.86698454,-76.98131728,38.9589056,-77.02443437
38.86698454,-76.98131728,38.95933179,-77.08133247
38.86698454,-76.98131728,38.96746234,-77.07245946
38.86698454,-76.98131728,38.98059882,-77.02917435
38.86708665,-77.01869826,38.82641682,-76.99597908
38.86708665,-77.01869826,38.84241783,-77.02307164
38.86708665,-77.01869826,38.85157227,-76.99759371
38.86708665,-77.01869826,38.87024,-76.98057392
38.86708665,-77.01869826,38.87186307,-76.98231638
38.86708665,-77.01869826,38.87417369,-76.99976302
38.86708665,-77.01869826,38.87786225,-77.03437325
38.86708665,-77.01869826,38.87934972,-77.0121947
38.86708665,-77.01869826,38.88207032,-77.02451512
38.86708665,-77.01869826,38.88297987,-77.0033724
38.86708665,-77.01869826,38.88344117,-77.01972757
38.86708665,-77.01869826,38.88516636,-76.96293208
38.86708665,-77.01869826,38.88572762,-77.00098029
38.86708665,-77.01869826,38.88723589,-76.9932631
38.86708665,-77.01869826,38.8874763,-76.99880141
38.86708665,-77.01869826,38.89165586,-76.98505731
38.86708665,-77.01869826,38.89229315,-77.00206563
38.86708665,-77.01869826,38.89538647,-77.00081224
38.86708665,-77.01869826,38.89625783,-77.0146534
38.86708665,-77.01869826,38.89627629,-77.04292119
38.86708665,-77.01869826,38.89743112,-77.02045237
38.86708665,-77.01869826,38.89799732,-76.93258123
38.86708665,-77.01869826,38.89801164,-77.02717393
38.86708665,-77.01869826,38.89874923,-77.05467122
38.86708665,-77.01869826,38.89876832,-76.98813512
38.86708665,-77.01869826,38.89964623,-77.0618145
38.86708665,-77.01869826,38.90045743,-77.01456899
38.86708665,-77.01869826,38.90069992,-77.04713527
38.86708665,-77.01869826,38.9010211,-77.05171998
38.86708665,-77.01869826,38.90217222,-77.02994423
38.86708665,-77.01869826,38.90253233,-77.0425942
38.86708665,-77.01869826,38.9033784,-77.0041467
38.86708665,-77.01869826,38.90385206,-77.03468821
38.86708665,-77.01869826,38.9041102,-77.07111089
38.86708665,-77.01869826,38.90492176,-77.04897729
38.86708665,-77.01869826,38.90587351,-77.02044541
38.86708665,-77.01869826,38.90643619,-77.05232668
38.86708665,-77.01869826,38.90645843,-77.06592563
38.86708665,-77.01869826,38.90720628,-77.04183726
38.86708665,-77.01869826,38.90931566,-77.07455457
38.86708665,-77.01869826,38.91003438,-77.01482781
38.86708665,-77.01869826,38.91045564,-77.03551276
38.86708665,-77.01869826,38.91150838,-77.04595279
38.86708665,-77.01869826,38.91222046,-77.04229031
38.86708665,-77.01869826,38.91368052,-77.0686347
38.86708665,-77.01869826,38.91381616,-77.05281994
38.86708665,-77.01869826,38.91454576,-77.04372464
38.86708665,-77.01869826,38.91548151,-77.0341528
38.86708665,-77.01869826,38.91748831,-76.99035048
38.86708665,-77.01869826,38.91811139,-77.03422762
38.86708665,-77.01869826,38.91877681,-77.02814588
38.86708665,-77.01869826,38.91973122,-77.03900634
38.86708665,-77.01869826,38.92052368,-77.02428515
38.86708665,-77.01869826,38.92095151,-77.04301181
38.86708665,-77.01869826,38.92444798,-76.96461733
38.86708665,-77.01869826,38.92731855,-77.06984356
38.86708665,-77.01869826,38.92801313,-77.05026843
38.86708665,-77.01869826,38.92930484,-76.99951564
38.86708665,-77.01869826,38.93467316,-77.01049834
38.86708665,-77.01869826,38.93633412,-77.07528733
38.86708665,-77.01869826,38.938492,-77.08215144
38.86708665,-77.01869826,38.93954288,-77.03457726
38.86708665,-77.01869826,38.93963486,-77.07829574
38.86708665,-77.01869826,38.94145238,-77.10386152
38.86708665,-77.01869826,38.94354289,-76.99391516
38.86708665,-77.01869826,38.945163,-77.06020383
38.86708665,-77.01869826,38.95045639,-77.03183689
38.86708665,-77.01869826,38.95850412,-77.03772147
38.86708665,-77.01869826,38.95933179,-77.08133247
38.86708665,-77.01869826,38.95951414,-77.03139867
38.86708665,-77.01869826,38.96860273,-77.02366887
38.86708665,-77.01869826,38.98670216,-77.0321483
38.8686365,-76.96400829,38.8096324,-77.02283643
38.8686365,-76.96400829,38.82626132,-77.00047489
38.8686365,-76.96400829,38.84042391,-76.9833259
38.8686365,-76.96400829,38.85157227,-76.99759371
38.8686365,-76.96400829,38.85919458,-76.97222365
38.8686365,-76.96400829,38.86418231,-76.96174845
38.8686365,-76.96400829,38.86640984,-76.97668677
38.8686365,-76.96400829,38.86694747,-76.94716776
38.8686365,-76.96400829,38.86708665,-77.01869826
38.8686365,-76.96400829,38.8686365,-76.96400829
38.8686365,-76.96400829,38.87251888,-77.01556195
38.8686365,-76.96400829,38.87417369,-76.99976302
38.8686365,-76.96400829,38.87553209,-76.98564186
38.8686365,-76.96400829,38.87581296,-77.01963934
38.8686365,-76.96400829,38.87786225,-77.03437325
38.8686365,-76.96400829,38.88205036,-76.9858834
38.8686365,-76.96400829,38.88207032,-77.02451512
38.8686365,-76.96400829,38.88297987,-77.0033724
38.8686365,-76.96400829,38.88344117,-77.01972757
38.8686365,-76.96400829,38.88362626,-77.01377968
38.8686365,-76.96400829,38.88550043,-76.95147955
38.8686365,-76.96400829,38.8874763,-76.99880141
38.8686365,-76.96400829,38.89092707,-76.99263715
38.8686365,-76.96400829,38.89167154,-76.94292359
38.8686365,-76.96400829,38.89221821,-76.94955368
38.8686365,-76.96400829,38.89229315,-77.00206563
38.8686365,-76.96400829,38.89254798,-76.95290345
38.8686365,-76.96400829,38.89625783,-77.0146534
38.8686365,-76.96400829,38.89627629,-77.04292119
38.8686365,-76.96400829,38.89743112,-77.02045237
38.8686365,-76.96400829,38.89755634,-76.94484528
38.8686365,-76.96400829,38.89799732,-76.93258123
38.8686365,-76.96400829,38.89801164,-77.02717393
38.8686365,-76.96400829,38.89874923,-77.05467122
38.8686365,-76.96400829,38.89964623,-77.0618145
38.8686365,-76.96400829,38.90045743,-77.01456899
38.8686365,-76.96400829,38.90069992,-77.04713527
38.8686365,-76.96400829,38.9010211,-77.05171998
38.8686365,-76.96400829,38.90217222,-77.02994423
38.8686365,-76.96400829,38.90253233,-77.0425942
38.8686365,-76.96400829,38.9033784,-77.0041467
38.8686365,-76.96400829,38.90385206,-77.03468821
38.8686365,-76.96400829,38.9041102,-77.07111089
38.8686365,-76.96400829,38.90489618,-77.02825547
38.8686365,-76.96400829,38.90492176,-77.04897729
38.8686365,-76.96400829,38.90643619,-77.05232668
38.8686365,-76.96400829,38.90645843,-77.06592563
38.8686365,-76.96400829,38.90720628,-77.04183726
38.8686365,-76.96400829,38.90790805,-77.02447652
38.8686365,-76.96400829,38.90931566,-77.07455457
38.8686365,-76.96400829,38.91053945,-76.99087517
38.8686365,-76.96400829,38.91071919,-76.98088989
38.8686365,-76.96400829,38.91161652,-76.96380558
38.8686365,-76.96400829,38.91194732,-77.00240612
38.8686365,-76.96400829,38.91207602,-77.01922267
38.8686365,-76.96400829,38.91266636,-77.00635363
38.8686365,-76.96400829,38.91615877,-77.04000231
38.8686365,-76.96400829,38.91652266,-77.09742144
38.8686365,-76.96400829,38.9165433,-77.0374758
38.8686365,-76.96400829,38.91796195,-77.04632384
38.8686365,-76.96400829,38.91811139,-77.03422762
38.8686365,-76.96400829,38.91877681,-77.02814588
38.8686365,-76.96400829,38.92149903,-77.04490441
38.8686365,-76.96400829,38.92221251,-77.0544705
38.8686365,-76.96400829,38.92444798,-76.96461733
38.8686365,-76.96400829,38.9279974,-77.08589857
38.8686365,-76.96400829,38.92801313,-77.05026843
38.8686365,-76.96400829,38.93467316,-77.01049834
38.8686365,-76.96400829,38.93703188,-77.02699651
38.8686365,-76.96400829,38.93840019,-77.06943685
38.8686365,-76.96400829,38.93963486,-77.07829574
38.8686365,-76.96400829,38.94145238,-77.10386152
38.8686365,-76.96400829,38.9419686,-77.02245854
38.8686365,-76.96400829,38.94354289,-76.99391516
38.8686365,-76.96400829,38.94372863,-77.07003837
38.8686365,-76.96400829,38.945163,-77.06020383
38.8686365,-76.96400829,38.952555,-77.07627268
38.8686365,-76.96400829,38.95493589,-77.01478434
38.8686365,-76.96400829,38.95739565,-77.08688934
38.8686365,-76.96400829,38.9589056,-77.02443437
38.8686365,-76.96400829,38.95951414,-77.03139867
38.8686365,-76.96400829,38.96331627,-77.06851953
38.8686365,-76.96400829,38.97105024,-77.01351589
38.8686365,-76.96400829,38.98059882,-77.02917435
38.87019046,-76.96950049,38.82797649,-77.0066917
38.87019046,-76.96950049,38.84042391,-76.9833259
38.87019046,-76.96950049,38.85157227,-76.99759371
38.87019046,-76.96950049,38.85919458,-76.97222365
38.87019046,-76.96950049,38.85936131,-76.96323218
38.87019046,-76.96950049,38.86418231,-76.96174845
38.87019046,-76.96950049,38.86499612,-76.99692675
38.87019046,-76.96950049,38.87186307,-76.98231638
38.87019046,-76.96950049,38.87251888,-77.01556195
38.87019046,-76.96950049,38.87581296,-77.01963934
38.87019046,-76.96950049,38.87786225,-77.03437325
38.87019046,-76.96950049,38.88023959,-76.98728308
38.87019046,-76.96950049,38.88129386,-76.99389976
38.87019046,-76.96950049,38.88178722,-76.98111151
38.87019046,-76.96950049,38.88207032,-77.02451512
38.87019046,-76.96950049,38.88297987,-77.0033724
38.87019046,-76.96950049,38.88344117,-77.01972757
38.87019046,-76.96950049,38.88353148,-76.9379037
38.87019046,-76.96950049,38.88473835,-76.93029882
38.87019046,-76.96950049,38.88723589,-76.9932631
38.87019046,-76.96950049,38.8874763,-76.99880141
38.87019046,-76.96950049,38.89128932,-76.99678103
38.87019046,-76.96950049,38.89201887,-76.93174258
38.87019046,-76.96950049,38.89221821,-76.94955368
38.87019046,-76.96950049,38.89229315,-77.00206563
38.87019046,-76.96950049,38.89254798,-76.95290345
38.87019046,-76.96950049,38.89538647,-77.00081224
38.87019046,-76.96950049,38.89625783,-77.0146534
38.87019046,-76.96950049,38.89627629,-77.04292119
38.87019046,-76.96950049,38.89743112,-77.02045237
38.87019046,-76.96950049,38.89799732,-76.93258123
38.87019046,-76.96950049,38.89801164,-77.02717393
38.87019046,-76.96950049,38.89810777,-76.91799501
38.87019046,-76.96950049,38.89874923,-77.05467122
38.87019046,-76.96950049,38.89964623,-77.0618145
38.87019046,-76.96950049,38.90045743,-77.01456899
38.87019046,-76.96950049,38.90069992,-77.04713527
38.87019046,-76.96950049,38.90217222,-77.02994423
38.87019046,-76.96950049,38.90253233,-77.0425942
38.87019046,-76.96950049,38.9033784,-77.0041467
38.87019046,-76.96950049,38.90385206,-77.03468821
38.87019046,-76.96950049,38.9041102,-77.07111089
38.87019046,-76.96950049,38.90452631,-77.01519888
38.87019046,-76.96950049,38.90492176,-77.04897729
38.87019046,-76.96950049,38.90643619,-77.05232668
38.87019046,-76.96950049,38.90645843,-77.06592563
38.87019046,-76.96950049,38.90720628,-77.04183726
38.87019046,-76.96950049,38.90830019,-77.05419866
38.87019046,-76.96950049,38.90855158,-77.03902816
38.87019046,-76.96950049,38.90879375,-77.03328163
38.87019046,-76.96950049,38.90931566,-77.07455457
38.87019046,-76.96950049,38.91003438,-77.01482781
38.87019046,-76.96950049,38.91053861,-77.02451482
38.87019046,-76.96950049,38.91071919,-76.98088989
38.87019046,-76.96950049,38.91150838,-77.04595279
38.87019046,-76.96950049,38.91161652,-76.96380558
38.87019046,-76.96950049,38.91169876,-77.03078512
38.87019046,-76.96950049,38.91194732,-77.00240612
38.87019046,-76.96950049,38.91222046,-77.04229031
38.87019046,-76.96950049,38.91266636,-77.00635363
38.87019046,-76.96950049,38.91332568,-77.03842368
38.87019046,-76.96950049,38.9165433,-77.0374758
38.87019046,-76.96950049,38.91811139,-77.03422762
38.87019046,-76.96950049,38.91877681,-77.02814588
38.87019046,-76.96950049,38.92149903,-77.04490441
38.87019046,-76.96950049,38.92209241,-77.06361718
38.87019046,-76.96950049,38.92221251,-77.0544705
38.87019046,-76.96950049,38.92298367,-76.95249147
38.87019046,-76.96950049,38.92393542,-76.98178061
38.87019046,-76.96950049,38.92444798,-76.96461733
38.87019046,-76.96950049,38.92453826,-77.03884076
38.87019046,-76.96950049,38.92486859,-76.99087275
38.87019046,-76.96950049,38.9279974,-77.08589857
38.87019046,-76.96950049,38.92801313,-77.05026843
38.87019046,-76.96950049,38.92930484,-76.99951564
38.87019046,-76.96950049,38.931117,-77.02552977
38.87019046,-76.96950049,38.93363754,-77.06177171
38.87019046,-76.96950049,38.93467316,-77.01049834
38.87019046,-76.96950049,38.93840019,-77.06943685
38.87019046,-76.96950049,38.938492,-77.08215144
38.87019046,-76.96950049,38.93963486,-77.07829574
38.87019046,-76.96950049,38.94025071,-77.02729689
38.87019046,-76.96950049,38.94372863,-77.07003837
38.87019046,-76.96950049,38.95627562,-77.02605595
38.87019046,-76.96950049,38.95739565,-77.08688934
38.87019046,-76.96950049,38.95919971,-77.06263796
38.87019046,-76.96950049,38.95951414,-77.03139867
38.87019046,-76.96950049,38.96331627,-77.06851953
38.87019046,-76.96950049,38.96611688,-77.0237762
38.87024,-76.98057392,38.8096324,-77.02283643
38.87024,-76.98057392,38.84042391,-76.9833259
38.87024,-76.98057392,38.84241783,-77.02307164
38.87024,-76.98057392,38.85157227,-76.99759371
38.87024,-76.98057392,38.85524974,-76.96668369
38.87024,-76.98057392,38.85919458,-76.97222365
38.87024,-76.98057392,38.86527694,-76.98731555
38.87024,-76.98057392,38.8686365,-76.96400829
38.87024,-76.98057392,38.8705573,-76.97280455
38.87024,-76.98057392,38.87417369,-76.99976302
38.87024,-76.98057392,38.87553209,-76.98564186
38.87024,-76.98057392,38.87786225,-77.03437325
38.87024,-76.98057392,38.87788045,-76.96827466
38.87024,-76.98057392,38.88023959,-76.98728308
38.87024,-76.98057392,38.88129386,-76.99389976
38.87024,-76.98057392,38.88207032,-77.02451512
38.87024,-76.98057392,38.88297987,-77.0033724
38.87024,-76.98057392,38.88344117,-77.01972757
38.87024,-76.98057392,38.88362626,-77.01377968
38.87024,-76.98057392,38.88439618,-76.988553
38.87024,-76.98057392,38.88572762,-77.00098029
38.87024,-76.98057392,38.88723589,-76.9932631
38.87024,-76.98057392,38.8875746,-76.97151957
38.87024,-76.98057392,38.89538647,-77.00081224
38.87024,-76.98057392,38.89625783,-77.0146534
38.87024,-76.98057392,38.89627629,-77.04292119
38.87024,-76.98057392,38.89743112,-77.02045237
38.87024,-76.98057392,38.89758645,-77.04837157
38.87024,-76.98057392,38.89799732,-76.93258123
38.87024,-76.98057392,38.89801164,-77.02717393
38.87024,-76.98057392,38.90045743,-77.01456899
38.87024,-76.98057392,38.90069992,-77.04713527
38.87024,-76.98057392,38.90217222,-77.02994423
38.87024,-76.98057392,38.90253233,-77.0425942
38.87024,-76.98057392,38.9033784,-77.0041467
38.87024,-76.98057392,38.90385206,-77.03468821
38.87024,-76.98057392,38.90452631,-77.01519888
38.87024,-76.98057392,38.90489618,-77.02825547
38.87024,-76.98057392,38.90492176,-77.04897729
38.87024,-76.98057392,38.9051569,-77.02442185
38.87024,-76.98057392,38.90643619,-77.05232668
38.87024,-76.98057392,38.90645843,-77.06592563
38.87024,-76.98057392,38.90720628,-77.04183726
38.87024,-76.98057392,38.90724867,-77.03079407
38.87024,-76.98057392,38.9091533,-77.01064917
38.87024,-76.98057392,38.90931566,-77.07455457
38.87024,-76.98057392,38.91053861,-77.02451482
38.87024,-76.98057392,38.91053945,-76.99087517
38.87024,-76.98057392,38.91161652,-76.96380558
38.87024,-76.98057392,38.91222046,-77.04229031
38.87024,-76.98057392,38.91266636,-77.00635363
38.87024,-76.98057392,38.91552654,-77.0269825
38.87024,-76.98057392,38.91652266,-77.09742144
38.87024,-76.98057392,38.91748831,-76.99035048
38.87024,-76.98057392,38.91877681,-77.02814588
38.87024,-76.98057392,38.92133926,-77.01773285
38.87024,-76.98057392,38.92209241,-77.06361718
38.87024,-76.98057392,38.92221251,-77.0544705
38.87024,-76.98057392,38.92298367,-76.95249147
38.87024,-76.98057392,38.92444798,-76.96461733
38.87024,-76.98057392,38.92479681,-77.04102675
38.87024,-76.98057392,38.92547711,-77.02483145
38.87024,-76.98057392,38.92747709,-77.09868874
38.87024,-76.98057392,38.92930484,-76.99951564
38.87024,-76.98057392,38.93080972,-77.03462047
38.87024,-76.98057392,38.93467316,-77.01049834
38.87024,-76.98057392,38.93633412,-77.07528733
38.87024,-76.98057392,38.93848882,-77.09331826
38.87024,-76.98057392,38.94025071,-77.02729689
38.87024,-76.98057392,38.94145238,-77.10386152
38.87024,-76.98057392,38.94354289,-76.99391516
38.87024,-76.98057392,38.945163,-77.06020383
38.87024,-76.98057392,38.95240791,-77.00289174
38.87024,-76.98057392,38.953466,-77.09278189
38.87024,-76.98057392,38.95627562,-77.02605595
38.87024,-76.98057392,38.95933179,-77.08133247
38.87024,-76.98057392,38.96130769,-77.01498834
38.87024,-76.98057392,38.96627171,-77.01529507
38.87024,-76.98057392,38.97105024,-77.01351589
38.8705573,-76.97280455,38.84241783,-77.02307164
38.8705573,-76.97280455,38.84839225,-76.97380687
38.8705573,-76.97280455,38.85157227,-76.99759371
38.8705573,-76.97280455,38.85919458,-76.97222365
38.8705573,-76.97280455,38.85936131,-76.96323218
38.8705573,-76.97280455,38.86527694,-76.98731555
38.8705573,-76.97280455,38.86678745,-77.0110482
38.8705573,-76.97280455,38.87186307,-76.98231638
38.8705573,-76.97280455,38.87368317,-76.96720996
38.8705573,-76.97280455,38.87417369,-76.99976302
38.8705573,-76.97280455,38.87553209,-76.98564186
38.8705573,-76.97280455,38.87786225,-77.03437325
38.8705573,-76.97280455,38.88023959,-76.98728308
38.8705573,-76.97280455,38.88129386,-76.99389976
38.8705573,-76.97280455,38.88207032,-77.02451512
38.8705573,-76.97280455,38.88297987,-77.0033724
38.8705573,-76.97280455,38.88344117,-77.01972757
38.8705573,-76.97280455,38.88362626,-77.01377968
38.8705573,-76.97280455,38.88439618,-76.988553
38.8705573,-76.97280455,38.88572762,-77.00098029
38.8705573,-76.97280455,38.88723589,-76.9932631
38.8705573,-76.97280455,38.8874763,-76.99880141
38.8705573,-76.97280455,38.89302513,-76.92491272
38.8705573,-76.97280455,38.8949206,-76.95610107
38.8705573,-76.97280455,38.89526734,-76.92957873
38.8705573,-76.97280455,38.89538647,-77.00081224
38.8705573,-76.97280455,38.89625783,-77.0146534
38.8705573,-76.97280455,38.89627629,-77.04292119
38.8705573,-76.97280455,38.89743112,-77.02045237
38.8705573,-76.97280455,38.89755634,-76.94484528
38.8705573,-76.97280455,38.89801164,-77.02717393
38.8705573,-76.97280455,38.89964623,-77.0618145
38.8705573,-76.97280455,38.89995778,-76.95025018
38.8705573,-76.97280455,38.90045743,-77.01456899
38.8705573,-76.97280455,38.90069992,-77.04713527
38.8705573,-76.97280455,38.90217222,-77.02994423
38.8705573,-76.97280455,38.90253233,-77.0425942
38.8705573,-76.97280455,38.9033784,-77.0041467
38.8705573,-76.97280455,38.90385206,-77.03468821
38.8705573,-76.97280455,38.90492176,-77.04897729
38.8705573,-76.97280455,38.90587351,-77.02044541
38.8705573,-76.97280455,38.90644373,-77.02832918
38.8705573,-76.97280455,38.90645843,-77.06592563
38.8705573,-76.97280455,38.90720628,-77.04183726
38.8705573,-76.97280455,38.90724867,-77.03079407
38.8705573,-76.97280455,38.90852283,-77.04542707
38.8705573,-76.97280455,38.90879375,-77.03328163
38.8705573,-76.97280455,38.9091533,-77.01064917
38.8705573,-76.97280455,38.91150838,-77.04595279
38.8705573,-76.97280455,38.91161652,-76.96380558
38.8705573,-76.97280455,38.91207602,-77.01922267
38.8705573,-76.97280455,38.91266636,-77.00635363
38.8705573,-76.97280455,38.91748831,-76.99035048
38.8705573,-76.97280455,38.91793499,-77.04312304
38.8705573,-76.97280455,38.91877681,-77.02814588
38.8705573,-76.97280455,38.92166117,-77.03981267
38.8705573,-76.97280455,38.92209241,-77.06361718
38.8705573,-76.97280455,38.92264653,-76.9977218
38.8705573,-76.97280455,38.92444798,-76.96461733
38.8705573,-76.97280455,38.931117,-77.02552977
38.8705573,-76.97280455,38.93363754,-77.06177171
38.8705573,-76.97280455,38.93467316,-77.01049834
38.8705573,-76.97280455,38.93848882,-77.09331826
38.8705573,-76.97280455,38.94025071,-77.02729689
38.8705573,-76.97280455,38.94465226,-77.02937292
38.8705573,-76.97280455,38.945163,-77.06020383
38.8705573,-76.97280455,38.95119374,-77.08447865
38.8705573,-76.97280455,38.95240791,-77.00289174
38.8705573,-76.97280455,38.95293173,-77.03038335
38.8705573,-76.97280455,38.95627562,-77.02605595
38.8705573,-76.97280455,38.96382436,-77.02387049
38.8705573,-76.97280455,38.96699868,-77.02858
38.8705573,-76.97280455,38.97105024,-77.01351589
38.8705573,-76.97280455,38.97329545,-77.01997897
38.87065511,-76.97707206,38.8096324,-77.02283643
38.87065511,-76.97707206,38.83404996,-76.99655193
38.87065511,-76.97707206,38.84042391,-76.9833259
38.87065511,-76.97707206,38.84241783,-77.02307164
38.87065511,-76.97707206,38.84418933,-76.97694448
38.87065511,-76.97707206,38.85157227,-76.99759371
38.87065511,-76.97707206,38.85524974,-76.96668369
38.87065511,-76.97707206,38.85919458,-76.97222365
38.87065511,-76.97707206,38.86120821,-76.97986921
38.87065511,-76.97707206,38.86527694,-76.98731555
38.87065511,-76.97707206,38.86678745,-77.0110482
38.87065511,-76.97707206,38.87186307,-76.98231638
38.87065511,-76.97707206,38.87307613,-76.97441584
38.87065511,-76.97707206,38.87316374,-76.94390024
38.87065511,-76.97707206,38.87368317,-76.96720996
38.87065511,-76.97707206,38.87417369,-76.99976302
38.87065511,-76.97707206,38.87527139,-76.95407769
38.87065511,-76.97707206,38.87553209,-76.98564186
38.87065511,-76.97707206,38.87786225,-77.03437325
38.87065511,-76.97707206,38.88023959,-76.98728308
38.87065511,-76.97707206,38.88207032,-77.02451512
38.87065511,-76.97707206,38.88297987,-77.0033724
38.87065511,-76.97707206,38.88344117,-77.01972757
38.87065511,-76.97707206,38.88362626,-77.01377968
38.87065511,-76.97707206,38.88572762,-77.00098029
38.87065511,-76.97707206,38.8874763,-76.99880141
38.87065511,-76.97707206,38.8875746,-76.97151957
38.87065511,-76.97707206,38.89167154,-76.94292359
38.87065511,-76.97707206,38.89254798,-76.95290345
38.87065511,-76.97707206,38.89302513,-76.92491272
38.87065511,-76.97707206,38.89526734,-76.92957873
38.87065511,-76.97707206,38.89538647,-77.00081224
38.87065511,-76.97707206,38.89625783,-77.0146534
38.87065511,-76.97707206,38.89627629,-77.04292119
38.87065511,-76.97707206,38.89743112,-77.02045237
38.87065511,-76.97707206,38.89755634,-76.94484528
38.87065511,-76.97707206,38.89758645,-77.04837157
38.87065511,-76.97707206,38.89801164,-77.02717393
38.87065511,-76.97707206,38.89874923,-77.05467122
38.87065511,-76.97707206,38.89964623,-77.0618145
38.87065511,-76.97707206,38.89995778,-76.95025018
38.87065511,-76.97707206,38.90045743,-77.01456899
38.87065511,-76.97707206,38.90069992,-77.04713527
38.87065511,-76.97707206,38.90180875,-76.99032054
38.87065511,-76.97707206,38.90196493,-76.99670152
38.87065511,-76.97707206,38.90217222,-77.02994423
38.87065511,-76.97707206,38.90253233,-77.0425942
38.87065511,-76.97707206,38.9033784,-77.0041467
38.87065511,-76.97707206,38.90385206,-77.03468821
38.87065511,-76.97707206,38.9041102,-77.07111089
38.87065511,-76.97707206,38.90492176,-77.04897729
38.87065511,-76.97707206,38.9051569,-77.02442185
38.87065511,-76.97707206,38.90587351,-77.02044541
38.87065511,-76.97707206,38.90643619,-77.05232668
38.87065511,-76.97707206,38.90645843,-77.06592563
38.87065511,-76.97707206,38.90720628,-77.04183726
38.87065511,-76.97707206,38.90843889,-77.04771991
38.87065511,-76.97707206,38.90855158,-77.03902816
38.87065511,-76.97707206,38.9091533,-77.01064917
38.87065511,-76.97707206,38.90931566,-77.07455457
38.87065511,-76.97707206,38.91052778,-77.03968901
38.87065511,-76.97707206,38.91053861,-77.02451482
38.87065511,-76.97707206,38.91053945,-76.99087517
38.87065511,-76.97707206,38.91071919,-76.98088989
38.87065511,-76.97707206,38.91150838,-77.04595279
38.87065511,-76.97707206,38.91161652,-76.96380558
38.87065511,-76.97707206,38.91207602,-77.01922267
38.87065511,-76.97707206,38.91266636,-77.00635363
38.87065511,-76.97707206,38.91552654,-77.0269825
38.87065511,-76.97707206,38.91748831,-76.99035048
38.87065511,-76.97707206,38.91877681,-77.02814588
38.87065511,-76.97707206,38.91973122,-77.03900634
38.87065511,-76.97707206,38.92149903,-77.04490441
38.87065511,-76.97707206,38.92209241,-77.06361718
38.87065511,-76.97707206,38.92221251,-77.0544705
38.87065511,-76.97707206,38.92444798,-76.96461733
38.87065511,-76.97707206,38.92486859,-76.99087275
38.87065511,-76.97707206,38.92524474,-77.03101925
38.87065511,-76.97707206,38.92702832,-76.96066267
38.87065511,-76.97707206,38.9279974,-77.08589857
38.87065511,-76.97707206,38.92806507,-77.10965821
38.87065511,-76.97707206,38.92926801,-76.97090672
38.87065511,-76.97707206,38.92930484,-76.99951564
38.87065511,-76.97707206,38.93080972,-77.03462047
38.87065511,-76.97707206,38.93249434,-76.98198704
38.87065511,-76.97707206,38.93305058,-77.04034672
38.87065511,-76.97707206,38.93467316,-77.01049834
38.87065511,-76.97707206,38.93625016,-77.05470005
38.87065511,-76.97707206,38.93809269,-77.00138814
38.87065511,-76.97707206,38.93848882,-77.09331826
38.87065511,-76.97707206,38.938492,-77.08215144
38.87065511,-76.97707206,38.93917315,-77.03119846
38.87065511,-76.97707206,38.93954288,-77.03457726
38.87065511,-76.97707206,38.93963486,-77.07829574
38.87065511,-76.97707206,38.94025071,-77.02729689
38.87065511,-76.97707206,38.94145238,-77.10386152
38.87065511,-76.97707206,38.94354289,-76.99391516
38.87065511,-76.97707206,38.94372863,-77.07003837
38.87065511,-76.97707206,38.94436842,-77.02288689
