,Lat,Lon,Name,Routes,StopID
6610,38.98772,-76.757996,RT 197 LAUREL-BOWIE RD + #7408,"[u'B21', u'B22', u'C29v4']",3002182
6611,38.987724,-76.877632,HANOVER PKWY + GREENBROOK DR,"[u'G12', u'G12v1']",3002183
6612,38.987822,-77.077759,EAST-WEST HWY + CONNECTICUT AVE,"[u'J2', u'J2v1', u'J3', u'J4']",2000120
6613,38.987834,-76.938621,CAMPUS DR + REGENTS DR,"[u'C2', u'C2c', u'C8', u'C8v1', u'C8v2', u'C8v3', u'F6', u'F6v1', u'J4']",3002184
6614,38.98785,-76.981468,KANAWHA ST + 15TH AVE,[u'F8'],3002185
6615,38.987858,-77.082901,EAST-WEST HWY + MAPLE AVE,"[u'J2', u'J2v1', u'J3']",2000122
6616,38.987884,-76.877585,HANOVER PKWY + GREENBROOK DR,[u'G12'],3002186
6617,38.987907,-76.981521,KANAWHA ST + 15TH AVE,[u'F8'],3002187
6618,38.987988,-77.096024,WOODMONT AVE + CHELTENHAM DR,"[u'J2', u'J3', u'J7']",2000123
6619,38.987994,-77.076271,EAST-WEST HWY + CONNECTICUT AVE,"[u'J2', u'J2v1', u'J3', u'J4']",2000124
6620,38.988017,-77.076415,EAST-WEST HWY + CONNECTICUT AVE,"[u'J2', u'J3', u'J4']",2000125
6621,38.988129,-76.836822,GOOD LUCK RD + FOREST LAKE APTS,"[u'G14', u'G14v2']",3002188
6622,38.988132,-77.082367,EAST-WEST HWY + MAPLE AVE,"[u'J2', u'J3']",2000126
6623,38.988154,-76.975052,RIGGS RD + LEBANON ST,"[u'R1', u'R2']",3002189
6624,38.98819,-76.908516,EDMONSTON RD + 63RD AVE,"[u'R12', u'R12v1']",3002190
6625,38.988258,-76.983513,KANAWHA ST + 14TH AVE,[u'F8'],3002191
6626,38.988273,-76.975005,RIGGS RD + LEBANON ST,"[u'R1', u'R2', u'R2v2']",3002192
6627,38.988292,-76.986564,UNIVERSITY BLVD + NEW HAMPSHIRE AVE,"[u'C2', u'C2c', u'C2v2', u'C2v3', u'C4', u'C4c', u'C4cv1', u'C4v3', u'J4']",3002193
6628,38.988384,-77.07724,CONNECTICUT AVE + EAST-WEST HWY,[u'L8'],2000127
6629,38.988449,-77.095191,WISCONSIN AVE + CHELTENHAM DR,"[u'J2', u'J2v1', u'J3', u'J7']",2000128
6630,38.988495,-76.983902,14TH AVE + KANAWHA ST,[u'F8'],3002195
6631,38.988495,-77.023865,FENTON ST + RICHMOND AVE,[u'F4'],2000129
6632,38.988632,-77.073775,EAST-WEST HWY + CYPRESS PL,"[u'J2', u'J3']",2000130
6633,38.988785,-77.023726,FENTON ST + PHILADELPHIA AVE,[u'F4'],2000131
6634,38.988822,-76.864722,ORA GLEN DR + MANDAN RD,[u'G12'],3002196
6635,38.988833,-76.865181,ORA GLEN DR + MANDAN RD,"[u'G12', u'G12v1']",3002197
6636,38.988987,-77.095116,WISCONSIN AVE + CHELTENHAM DR,"[u'J2', u'J3', u'J7']",2000132
6637,38.989021,-77.071044,EAST-WEST HWY + BROOKVILLE RD,"[u'J2', u'J2v1', u'J3']",2000133
6638,38.989113,-76.866837,ORA GLEN DR + MORRISON DR,"[u'G12', u'G12v1']",3002198
6639,38.989173,-77.14994,RIVER RD + ROYAL DOMINION DR,[u'T2'],2000134
6640,38.989223,-76.867287,ORA GLEN DR + MORRISON DR,[u'G12'],3002199
6641,38.989227,-77.077065,CONNECTICUT AVE + CLUB DR,[u'L8'],2000135
6642,38.989269,-77.07724,CONNECTICUT AVE + CLUB DR,[u'L8'],2000136
6643,38.989863,-76.974036,RIGGS RD + MERRIMAC DR,"[u'R1', u'R2']",3002201
6644,38.989882,-77.069817,EAST-WEST HWY + ROCTON AVE,"[u'J2', u'J3']",2000137
6645,38.989952,-77.023833,FENTON ST + SLIGO AVE,[u'F4'],2000138
6646,38.989989,-77.024001,FENTON ST + SLIGO AVE,[u'F4'],2000139
6647,38.989994,-76.904297,WESTCHESTER PARK DR + WESTCHESTER PARK DR,"[u'R12', u'R12v1']",3002202
6648,38.990082,-76.934143,BALTIMORE AVE + LAKELAND RD,"[u'83', u'86', u'86v2', u'C2', u'C2c']",3002203
6649,38.990138,-77.152184,RIVER RD + BURDETTE RD,[u'T2'],2000140
6650,38.990147,-76.934348,BALTIMORE AVE + LAKELAND RD,"[u'C2', u'C2c', u'C2v2']",3002204
6651,38.990161,-76.973793,RIGGS RD + MERRIMAC DR,"[u'R1', u'R2', u'R2v2']",3002205
6652,38.990195,-77.095398,WISCONSIN AVE + W VIRGINIA AVE,"[u'J2', u'J3', u'J7']",2000141
6653,38.990211,-76.870232,ORA GLEN DR + WINTERGREEN CT,"[u'G12', u'G12v1']",3002206
6654,38.990211,-76.984352,14TH AVE + LANGLEY WAY,[u'F8'],3002207
6655,38.990242,-77.077231,CONNECTICUT AVE + DUNLOP ST,[u'L8'],2000142
6656,38.990245,-76.870766,ORA GLEN DR + GREENBROOK DR,[u'G12'],3002208
6657,38.990341,-76.90654,EDMONSTON RD + PONTIAC ST,"[u'R12', u'R12v1']",3002209
6658,38.990344,-77.077042,CONNECTICUT AVE + DUNLOP ST,[u'L8'],2000143
6659,38.990372,-76.906577,EDMONSTON RD + PONTIAC ST,"[u'R12', u'R12v1']",3002210
6660,38.990462,-76.864372,MANDAN RD + CANNING TERR,[u'G12'],3002212
6661,38.990551,-76.984511,14TH AVE + LANGLEY WAY,[u'F8'],3002213
6662,38.990645,-76.872765,ORA GLEN DR + SOUTH ORA CT,[u'G12'],3002214
6663,38.99065,-76.872382,ORA GLEN DR + ORA CT,"[u'G12', u'G12v1']",3002215
6664,38.990729,-76.828308,GREENBELT RD + FORBES BLVD,"[u'G14', u'G14v1', u'G14v2']",3002216
6665,38.990757,-76.837722,GREENBELT RD + GOOD LUCK RD,"[u'G14', u'G14v1', u'G14v2']",3002217
6666,38.990772,-77.095703,WISCONSIN AVE + CORDELL AVE,"[u'J2', u'J2v1', u'J3', u'J7']",2000145
6667,38.990814,-76.826888,GREENBELT RD + FORBES BLVD,"[u'G14', u'G14v1', u'G14v2']",3002218
6668,38.990814,-76.86447,MANDAN RD + COURT #7,"[u'G12', u'G12v1']",3002219
6669,38.990955,-76.831062,GREENBELT RD + AEROSPACE RD,"[u'G14', u'G14v1', u'G14v2']",3002220
6670,38.990977,-76.837058,GREENBELT RD + GOOD LUCK RD,"[u'G14', u'G14v2']",3002221
6671,38.991055,-76.877167,HANOVER PKY + GREENWAY CENTER DR,"[u'G12', u'G12v1']",3002222
6672,38.991058,-76.876739,HANOVER PKWY + ORA GLEN DR,[u'G12'],3002223
6673,38.991092,-77.026771,GEORGIA AVE + SILVER SPRING AVE,[u'70'],2000146
6674,38.991219,-76.858604,GREENBELT RD + CHELSEA WDS,"[u'G14', u'G14v1', u'G14v2']",3002225
6675,38.991301,-76.860313,GREENBELT RD + CHELSEA WOODS CONDOMINIUM,"[u'G14', u'G14v1', u'G14v2']",3002227
6676,38.991325,-77.024094,FENTON ST + SILVER SPRING AVE,[u'F4'],2000147
6677,38.99152,-77.095687,WISCONSIN AVE + HIGHLAND AVE,"[u'J2', u'J3', u'J7']",2000148
6678,38.991528,-76.863708,GREENBELT RD + MANDAN RD,"[u'G14', u'G14v1', u'G14v2']",3002229
6679,38.991546,-76.840721,GREENBELT RD + VANDENBERG CT,"[u'G14', u'G14v1', u'G14v2']",3002230
6680,38.991565,-76.860427,GREENBELT RD + CHELSEA WOODS CONDOS,"[u'G14', u'G14v2']",3002231
6681,38.991633,-76.840073,GREENBELT RD + VANDENBERG CT,"[u'G14', u'G14v2']",3002232
6682,38.991672,-76.758399,RT 197 LAUREL-BOWIE RD + WHITEHALL DR,"[u'B21', u'B22', u'C29v4']",3002233
6683,38.9919,-76.822768,MISSION DR + GODDARD CORPORATION PARK,"[u'G14', u'G14v1', u'G14v2']",3002234
6684,38.992153,-77.058188,EAST-WEST HWY + COLSTON PL,"[u'J1', u'J2', u'J2v1', u'J3']",2000150
6685,38.992279,-76.933205,BALTIMORE AVE + BERWYN HOUSE RD,"[u'83', u'86', u'86v2', u'C2', u'C2c']",3002235
6686,38.992294,-77.057952,EAST-WEST HWY + DONNYBROOK DR,"[u'J1', u'J2', u'J3']",2000151
6687,38.992344,-77.096001,WISCONSIN AVE + BATTERY LA,"[u'J2', u'J2v1', u'J3', u'J7']",2000152
6688,38.992362,-76.933327,BALTIMORE AVE + NAVAHOE RD,"[u'83', u'86', u'C2', u'C2c', u'C2v2']",3002236
6689,38.992362,-77.060149,EAST-WEST HWY + MEADOWBROOK LN,"[u'J1', u'J2', u'J2v1', u'J3']",2000153
6690,38.99237,-77.077056,CONNECTICUT AVE + #8101,[u'L8'],2000154
6691,38.992393,-76.984641,MERRIMAC DR + 14TH AVE,[u'F8'],3002237
6692,38.992415,-77.055717,EAST-WEST HWY + ELLINGSON DR,"[u'J1', u'J2', u'J2v1', u'J3']",2000155
6693,38.992538,-76.984688,MERRIMAC DR + 14TH AVE,[u'F8'],3002238
6694,38.99255,-77.060303,EAST-WEST HWY + MEADOWBROOK LN,"[u'J1', u'J2', u'J3']",2000156
6695,38.992584,-77.055289,EAST-WEST HWY + ELLINGSON DR,"[u'J1', u'J2', u'J3']",2000157
6696,38.992615,-77.07724,CONNECTICUT AVE + #8101,[u'L8'],2000158
6697,38.992621,-76.986671,NEW HAMPSHIRE AVE + MERRIMAC DR,"[u'K6', u'K9', u'K9v1']",3002240
6698,38.992626,-76.86441,MANDAN RD + #7501-7509,"[u'G12', u'G12v1']",3002241
6699,38.992657,-76.864272,MANDAN RD + #7501-7509,[u'G12'],3002242
6700,38.992764,-77.024131,FENTON ST + THAYER AVE,[u'F4'],2000160
6701,38.992783,-77.162209,RIVER RD + SEVEN LOCKS RD,[u'T2'],2000161
6702,38.992786,-76.986046,MERRIMAC DR + NEW HAMPSHIRE AVE,[u'F8'],3002243
6703,38.992798,-76.986816,NEW HAMPSHIRE AVE + MERRIMAC DR,"[u'F8', u'K6', u'K9', u'K9v1']",3002244
6704,38.992817,-77.023994,FENTON ST + THAYER AVE,[u'F4'],2000162
6705,38.992863,-76.991814,UNIVERSITY BLVD + MERRIMAC DR,"[u'C2', u'C4', u'J4']",2000163
6706,38.993214,-76.989379,MERRIMAC DR + TAHONA DR,[u'F8'],3002245
6707,38.993259,-77.096146,WISCONSIN AVE + CHESTNUT ST,"[u'J2', u'J3', u'J7']",2000164
6708,38.993298,-76.991889,UNIVERSITY BLVD + NAVAHOE DR,"[u'C2', u'C2v2', u'C2v3', u'C4', u'C4c', u'C4cv1', u'C4v3']",2000165
6709,38.993355,-76.988037,MERRIMAC DR + 12TH AVE,[u'F8'],3002246
6710,38.993687,-76.959464,ADELPHI RD + 26TH PL,"[u'C8', u'C8v1', u'C8v2', u'C8v3']",3002248
6711,38.993797,-77.163864,RIVER RD + RISING RIDGE RD,[u'T2'],2000166
6712,38.993949,-77.051682,EAST-WEST HWY + GRUBB RD,"[u'J1', u'J2', u'J3', u'J4']",2000168
6713,38.993988,-76.877562,GREENBELT RD + UNKNOWN,"[u'G12', u'G12v1', u'G14', u'G14v1', u'G14v2']",3002249
6714,38.994174,-77.077033,CONNECTICUT AVE + CHEVY CHASE LAKE DR,[u'L8'],2000169
6715,38.994183,-77.024039,FENTON ST + BONIFANT ST,[u'F4'],2000170
6716,38.994259,-77.07727,CONNECTICUT AVE + CHEVY CHASE LAKE DR,[u'L8'],2000171
6717,38.994273,-76.877128,GREENBELT RD + UNKNOWN,"[u'G12', u'G14', u'G14v2']",3002250
6718,38.994315,-76.864975,MANDAN RD + #7516-7546,[u'G12'],3002251
6719,38.994323,-77.064621,JONES MILL RD + FARMINGTON DR,[u'J1'],2000173
