,latitude,longitude,name,unique,detail,category,type
204,38.77131,-77.017761,FORT FOOTE RD + E FORT FOOTE TER,3000192,P18,bus,bus
205,38.77137,-77.216194,GREELEY BLVD + ANSON CT,5000105,18H,bus,bus
206,38.771322,-77.25674,FIELD MASTER DR + SILVERVINE LN,5000106,18H,bus,bus
207,38.771383,-77.256545,FIELD MASTER DR + SILVERVINE LN,5000107,18H,bus,bus
208,38.771757,-77.016408,FORT FOOTE RD N + LOUGHRAN RD,3000195,P17,bus,bus
208,38.771757,-77.016408,FORT FOOTE RD N + LOUGHRAN RD,3000195,P18,bus,bus
209,38.771893,-77.248916,HUNTSMAN BLVD + BRIDLE WOOD DR,5000108,18H,bus,bus
210,38.772146,-76.951409,ALLENTOWN RD + DUNLOW ST,3000196,W13,bus,bus
210,38.772146,-76.951409,ALLENTOWN RD + DUNLOW ST,3000196,W13v1,bus,bus
210,38.772146,-76.951409,ALLENTOWN RD + DUNLOW ST,3000196,W14,bus,bus
211,38.772123,-76.951605,ALLENTOWN RD + DUNLOW ST,3000197,W13,bus,bus
211,38.772123,-76.951605,ALLENTOWN RD + DUNLOW ST,3000197,W13c,bus,bus
211,38.772123,-76.951605,ALLENTOWN RD + DUNLOW ST,3000197,W14,bus,bus
212,38.772283,-77.016069,FORT FOOTE RD N + POTOMAC VALLEY DR,3000198,P17,bus,bus
212,38.772283,-77.016069,FORT FOOTE RD N + POTOMAC VALLEY DR,3000198,P18,bus,bus
213,38.772283,-77.231425,GREELEY BLVD + SMITHFIELD AVE,5000109,18H,bus,bus
214,38.772462,-77.231664,GREELEY BLVD + ROLLING RD,5000110,18H,bus,bus
215,38.772458,-77.256005,FIELD MASTER DR + PARK FOREST DR,5000111,18H,bus,bus
216,38.772625,-77.248631,HUNTSMAN BLVD + BRIDLE WOOD DR,5000112,18H,bus,bus
217,38.772777,-77.214933,GREELEY BLVD + #7828,5000113,18H,bus,bus
218,38.772886,-77.214691,GREELEY BLVD + #7823,5000114,18H,bus,bus
219,38.772858,-77.273118,LEE CHAPEL RD + IRONMASTER DR,5000115,18R,bus,bus
220,38.772959,-77.255316,OLD KEENE MILL RD + FIELD MASTER DR,5000116,18H,bus,bus
220,38.772959,-77.255316,OLD KEENE MILL RD + FIELD MASTER DR,5000116,18J,bus,bus
220,38.772959,-77.255316,OLD KEENE MILL RD + FIELD MASTER DR,5000116,18P,bus,bus
220,38.772959,-77.255316,OLD KEENE MILL RD + FIELD MASTER DR,5000116,18S,bus,bus
221,38.773212,-77.255319,OLD KEENE MILL RD + FIELD MASTER DR,5000117,18J,bus,bus
221,38.773212,-77.255319,OLD KEENE MILL RD + FIELD MASTER DR,5000117,18P,bus,bus
221,38.773212,-77.255319,OLD KEENE MILL RD + FIELD MASTER DR,5000117,18S,bus,bus
222,38.773409,-77.255966,FIELD MASTER DR + OLD KEENE MILL RD,5000118,18G,bus,bus
223,38.773406,-77.259266,OLD KEENE MILL RD + KEENE DR,5000119,18G,bus,bus
223,38.773406,-77.259266,OLD KEENE MILL RD + KEENE DR,5000119,18J,bus,bus
223,38.773406,-77.259266,OLD KEENE MILL RD + KEENE DR,5000119,18P,bus,bus
223,38.773406,-77.259266,OLD KEENE MILL RD + KEENE DR,5000119,18S,bus,bus
224,38.773603,-77.255698,FIELD MASTER DR + ROSEWALL CT,5000120,18G,bus,bus
225,38.773679,-77.259231,OLD KEENE MILL RD + KEENE DR,5000122,18G,bus,bus
225,38.773679,-77.259231,OLD KEENE MILL RD + KEENE DR,5000122,18J,bus,bus
225,38.773679,-77.259231,OLD KEENE MILL RD + KEENE DR,5000122,18P,bus,bus
225,38.773679,-77.259231,OLD KEENE MILL RD + KEENE DR,5000122,18S,bus,bus
226,38.773975,-77.273532,LEE CHAPEL RD + WOODED GLEN AVE,5000123,18R,bus,bus
227,38.774146,-77.24967,OLD KEENE MILL RD + HUNTSMAN BLVD,5000124,18J,bus,bus
227,38.774146,-77.24967,OLD KEENE MILL RD + HUNTSMAN BLVD,5000124,18P,bus,bus
227,38.774146,-77.24967,OLD KEENE MILL RD + HUNTSMAN BLVD,5000124,18S,bus,bus
228,38.774087,-77.210047,OLD KEENE MILL RD + HARWOOD PL,5000125,18G,bus,bus
228,38.774087,-77.210047,OLD KEENE MILL RD + HARWOOD PL,5000125,18H,bus,bus
228,38.774087,-77.210047,OLD KEENE MILL RD + HARWOOD PL,5000125,18J,bus,bus
228,38.774087,-77.210047,OLD KEENE MILL RD + HARWOOD PL,5000125,18P,bus,bus
229,38.774132,-77.248409,OLD KEENE MILL RD + HUNTSMAN BLVD,5000126,18H,bus,bus
229,38.774132,-77.248409,OLD KEENE MILL RD + HUNTSMAN BLVD,5000126,18J,bus,bus
229,38.774132,-77.248409,OLD KEENE MILL RD + HUNTSMAN BLVD,5000126,18P,bus,bus
229,38.774132,-77.248409,OLD KEENE MILL RD + HUNTSMAN BLVD,5000126,18S,bus,bus
230,38.774234,-77.216092,GREELEY BLVD + JANSEN DR,5000127,18H,bus,bus
231,38.77429,-77.015002,FORT FOOTE RD N + RIVER WOOD DR,3000205,P17,bus,bus
231,38.77429,-77.015002,FORT FOOTE RD N + RIVER WOOD DR,3000205,P18,bus,bus
232,38.774344,-77.210104,OLD KEENE MILL RD + HARWOOD PL,5000128,18G,bus,bus
232,38.774344,-77.210104,OLD KEENE MILL RD + HARWOOD PL,5000128,18H,bus,bus
232,38.774344,-77.210104,OLD KEENE MILL RD + HARWOOD PL,5000128,18J,bus,bus
232,38.774344,-77.210104,OLD KEENE MILL RD + HARWOOD PL,5000128,18P,bus,bus
233,38.774375,-77.205731,OLD KEENE MILL RD + HUNTER VILLAGE DR,5000129,18G,bus,bus
233,38.774375,-77.205731,OLD KEENE MILL RD + HUNTER VILLAGE DR,5000129,18H,bus,bus
233,38.774375,-77.205731,OLD KEENE MILL RD + HUNTER VILLAGE DR,5000129,18J,bus,bus
233,38.774375,-77.205731,OLD KEENE MILL RD + HUNTER VILLAGE DR,5000129,18P,bus,bus
234,38.774552,-77.206389,OLD KEENE MILL RD + TIVERTON DR,5000130,18G,bus,bus
234,38.774552,-77.206389,OLD KEENE MILL RD + TIVERTON DR,5000130,18H,bus,bus
234,38.774552,-77.206389,OLD KEENE MILL RD + TIVERTON DR,5000130,18J,bus,bus
234,38.774552,-77.206389,OLD KEENE MILL RD + TIVERTON DR,5000130,18P,bus,bus
235,38.77454,-77.014477,FORT FOOTE RD N + RIVER WOOD DR,3000206,P17,bus,bus
235,38.77454,-77.014477,FORT FOOTE RD N + RIVER WOOD DR,3000206,P18,bus,bus
236,38.774718,-77.231608,ROLLING RD + TAUNTON PL,5000131,18H,bus,bus
236,38.774718,-77.231608,ROLLING RD + TAUNTON PL,5000131,18S,bus,bus
237,38.774752,-77.216284,GREELEY BLVD + JANSEN DR,5000132,18H,bus,bus
238,38.774737,-77.249669,HUNTSMAN BLVD + CORK COUNTY CT,5000133,18G,bus,bus
238,38.774737,-77.249669,HUNTSMAN BLVD + CORK COUNTY CT,5000133,18H,bus,bus
239,38.774844,-77.25621,FIELD MASTER DR + BLARNEY STONE DR,5000134,18G,bus,bus
240,38.775008,-77.256175,FIELD MASTER DR + BLARNEY STONE DR,5000135,18G,bus,bus
241,38.775228,-77.250416,HUNTSMAN BLVD + CORK COUNTY CT,5000136,18G,bus,bus
242,38.775613,-77.215753,OLD KEENE MILL RD + GREELEY BLVD,5000137,18G,bus,bus
242,38.775613,-77.215753,OLD KEENE MILL RD + GREELEY BLVD,5000137,18J,bus,bus
242,38.775613,-77.215753,OLD KEENE MILL RD + GREELEY BLVD,5000137,18P,bus,bus
243,38.775655,-77.21605,GREELEY BLVD + OLD KEENE MILL RD,5000138,18H,bus,bus
244,38.77577,-77.23145,ROLLING RD + TAUNTON PL,5000139,18H,bus,bus
244,38.77577,-77.23145,ROLLING RD + TAUNTON PL,5000139,18S,bus,bus
245,38.775644,-77.2021,OLD KEENE MILL RD + WESTMORE DR,5000140,18G,bus,bus
245,38.775644,-77.2021,OLD KEENE MILL RD + WESTMORE DR,5000140,18H,bus,bus
245,38.775644,-77.2021,OLD KEENE MILL RD + WESTMORE DR,5000140,18J,bus,bus
245,38.775644,-77.2021,OLD KEENE MILL RD + WESTMORE DR,5000140,18P,bus,bus
246,38.775566,-76.956402,TUCKER RD + ROSE MARIE DR,3000211,W13,bus,bus
246,38.775566,-76.956402,TUCKER RD + ROSE MARIE DR,3000211,W13c,bus,bus
246,38.775566,-76.956402,TUCKER RD + ROSE MARIE DR,3000211,W14,bus,bus
247,38.775808,-76.955952,TUCKER RD + ROSE MARIE DR,3000212,W13,bus,bus
247,38.775808,-76.955952,TUCKER RD + ROSE MARIE DR,3000212,W13v1,bus,bus
247,38.775808,-76.955952,TUCKER RD + ROSE MARIE DR,3000212,W14,bus,bus
248,38.775742,-77.252178,HUNTSMAN BLVD + SHANNON STATION CT,5000141,18G,bus,bus
249,38.775884,-77.254919,BLARNEY STONE DR + OHARA CT,5000142,18G,bus,bus
250,38.775939,-77.202193,OLD KEENE MILL RD + BYRON AVE,5000143,18G,bus,bus
250,38.775939,-77.202193,OLD KEENE MILL RD + BYRON AVE,5000143,18H,bus,bus
250,38.775939,-77.202193,OLD KEENE MILL RD + BYRON AVE,5000143,18J,bus,bus
250,38.775939,-77.202193,OLD KEENE MILL RD + BYRON AVE,5000143,18P,bus,bus
251,38.77594,-77.269189,OLD KEENE MILL RD + GLENBARD CT,5000144,18R,bus,bus
252,38.776015,-77.254682,BLARNEY STONE DR + OHARA CT,5000145,18G,bus,bus
253,38.776204,-77.216486,OLD KEENE MILL RD + GREELEY BLVD,5000146,18J,bus,bus
253,38.776204,-77.216486,OLD KEENE MILL RD + GREELEY BLVD,5000146,18P,bus,bus
254,38.776198,-77.267423,OLD KEENE MILL RD + SYDENSTRICKER RD,5000147,18R,bus,bus
255,38.776275,-76.952739,TUCKER RD + ARUNDEL DR,3000213,W13,bus,bus
255,38.776275,-76.952739,TUCKER RD + ARUNDEL DR,3000213,W13v1,bus,bus
255,38.776275,-76.952739,TUCKER RD + ARUNDEL DR,3000213,W14,bus,bus
256,38.776362,-77.215674,GREELEY BLVD + HARWOOD PL,5000148,18G,bus,bus
257,38.776432,-77.252643,HUNTSMAN BLVD + BLARNEY STONE CT,5000149,18G,bus,bus
258,38.776333,-76.952267,TUCKER RD + ALLENTOWN RD,3000214,W13,bus,bus
258,38.776333,-76.952267,TUCKER RD + ALLENTOWN RD,3000214,W13c,bus,bus
258,38.776333,-76.952267,TUCKER RD + ALLENTOWN RD,3000214,W14,bus,bus
259,38.776471,-77.243701,OLD KEENE MILL RD + WYNGATE DR,5000150,18H,bus,bus
259,38.776471,-77.243701,OLD KEENE MILL RD + WYNGATE DR,5000150,18J,bus,bus
259,38.776471,-77.243701,OLD KEENE MILL RD + WYNGATE DR,5000150,18P,bus,bus
259,38.776471,-77.243701,OLD KEENE MILL RD + WYNGATE DR,5000150,18S,bus,bus
260,38.776474,-77.273511,OLD KEENE MILL RD + WILLIAM KIRK LN,5000151,18R,bus,bus
261,38.776834,-77.2438,OLD KEENE MILL RD + WYNGATE DR,5000152,18H,bus,bus
261,38.776834,-77.2438,OLD KEENE MILL RD + WYNGATE DR,5000152,18J,bus,bus
261,38.776834,-77.2438,OLD KEENE MILL RD + WYNGATE DR,5000152,18P,bus,bus
261,38.776834,-77.2438,OLD KEENE MILL RD + WYNGATE DR,5000152,18S,bus,bus
262,38.776756,-77.273645,OLD KEENE MILL RD + TORRENCE ST,5000153,18R,bus,bus
263,38.776579,-77.232059,ROLLING RD + RIVINGTON RD,5000154,18H,bus,bus
263,38.776579,-77.232059,ROLLING RD + RIVINGTON RD,5000154,18S,bus,bus
264,38.776795,-77.215609,GREELEY BLVD + HARWOOD PL,5000155,18G,bus,bus
265,38.776961,-76.959436,BOCK RD + HEMPSTEAD DR,3000215,W13,bus,bus
265,38.776961,-76.959436,BOCK RD + HEMPSTEAD DR,3000215,W13v1,bus,bus
265,38.776961,-76.959436,BOCK RD + HEMPSTEAD DR,3000215,W14,bus,bus
266,38.777097,-76.959879,BOCK RD + HEMPSTEAD DR,3000216,W13,bus,bus
266,38.777097,-76.959879,BOCK RD + HEMPSTEAD DR,3000216,W13c,bus,bus
266,38.777097,-76.959879,BOCK RD + HEMPSTEAD DR,3000216,W14,bus,bus
267,38.777369,-77.19729,OLD KEENE MILL RD + HASTINGS ST,5000156,18G,bus,bus
267,38.777369,-77.19729,OLD KEENE MILL RD + HASTINGS ST,5000156,18H,bus,bus
267,38.777369,-77.19729,OLD KEENE MILL RD + HASTINGS ST,5000156,18J,bus,bus
267,38.777369,-77.19729,OLD KEENE MILL RD + HASTINGS ST,5000156,18P,bus,bus
268,38.77744,-77.266464,SHIPLETT BLVD + TORRENCE ST,5000157,18P,bus,bus
268,38.77744,-77.266464,SHIPLETT BLVD + TORRENCE ST,5000157,18R,bus,bus
268,38.77744,-77.266464,SHIPLETT BLVD + TORRENCE ST,5000157,18S,bus,bus
269,38.777659,-77.195407,OLD KEENE MILL RD + HANOVER AVE,5000158,18G,bus,bus
269,38.777659,-77.195407,OLD KEENE MILL RD + HANOVER AVE,5000158,18H,bus,bus
269,38.777659,-77.195407,OLD KEENE MILL RD + HANOVER AVE,5000158,18J,bus,bus
269,38.777659,-77.195407,OLD KEENE MILL RD + HANOVER AVE,5000158,18P,bus,bus
270,38.777684,-77.193867,OLD KEENE MILL RD + LEE VALLEY DR,5000159,18G,bus,bus
270,38.777684,-77.193867,OLD KEENE MILL RD + LEE VALLEY DR,5000159,18H,bus,bus
270,38.777684,-77.193867,OLD KEENE MILL RD + LEE VALLEY DR,5000159,18J,bus,bus
270,38.777684,-77.193867,OLD KEENE MILL RD + LEE VALLEY DR,5000159,18P,bus,bus
271,38.777709,-77.239403,OLD KEENE MILL RD + ENGLISH IVY WAY,5000160,18H,bus,bus
271,38.777709,-77.239403,OLD KEENE MILL RD + ENGLISH IVY WAY,5000160,18J,bus,bus
271,38.777709,-77.239403,OLD KEENE MILL RD + ENGLISH IVY WAY,5000160,18P,bus,bus
271,38.777709,-77.239403,OLD KEENE MILL RD + ENGLISH IVY WAY,5000160,18S,bus,bus
272,38.777816,-77.265872,SHIPLETT BLVD + TORRENCE ST,5000161,18P,bus,bus
272,38.777816,-77.265872,SHIPLETT BLVD + TORRENCE ST,5000161,18R,bus,bus
272,38.777816,-77.265872,SHIPLETT BLVD + TORRENCE ST,5000161,18S,bus,bus
273,38.777971,-77.232411,ROLLING RD + REGAL OAK DR,5000162,18H,bus,bus
273,38.777971,-77.232411,ROLLING RD + REGAL OAK DR,5000162,18S,bus,bus
274,38.778003,-77.215631,GREELEY BLVD + ALBERTA ST,5000163,18G,bus,bus
275,38.77798,-77.011241,FORT FOOTE RD + RIVER BEND RD,3000217,P17,bus,bus
275,38.77798,-77.011241,FORT FOOTE RD + RIVER BEND RD,3000217,P18,bus,bus
276,38.778098,-77.241163,OLD KEENE MILL RD + BAUER DR,5000164,18H,bus,bus
276,38.778098,-77.241163,OLD KEENE MILL RD + BAUER DR,5000164,18J,bus,bus
276,38.778098,-77.241163,OLD KEENE MILL RD + BAUER DR,5000164,18P,bus,bus
276,38.778098,-77.241163,OLD KEENE MILL RD + BAUER DR,5000164,18S,bus,bus
277,38.778033,-77.191716,OLD KEENE MILL RD + COMMERCE ST,5000165,18G,bus,bus
277,38.778033,-77.191716,OLD KEENE MILL RD + COMMERCE ST,5000165,18H,bus,bus
277,38.778033,-77.191716,OLD KEENE MILL RD + COMMERCE ST,5000165,18J,bus,bus
277,38.778033,-77.191716,OLD KEENE MILL RD + COMMERCE ST,5000165,18P,bus,bus
278,38.778265,-77.010759,FORT FOOTE RD + RIVER BEND RD,3000220,P17,bus,bus
278,38.778265,-77.010759,FORT FOOTE RD + RIVER BEND RD,3000220,P18,bus,bus
279,38.778163,-77.215846,GREELEY BLVD + ALBERTA ST,5000166,18G,bus,bus
280,38.778275,-77.192222,OLD KEENE MILL RD + COMMERCE ST,5000167,18E,bus,bus
280,38.778275,-77.192222,OLD KEENE MILL RD + COMMERCE ST,5000167,18G,bus,bus
280,38.778275,-77.192222,OLD KEENE MILL RD + COMMERCE ST,5000167,18H,bus,bus
280,38.778275,-77.192222,OLD KEENE MILL RD + COMMERCE ST,5000167,18J,bus,bus
280,38.778275,-77.192222,OLD KEENE MILL RD + COMMERCE ST,5000167,18P,bus,bus
281,38.778244,-77.237082,OLD KEENE MILL RD + MILLWOOD DR,5000168,18H,bus,bus
281,38.778244,-77.237082,OLD KEENE MILL RD + MILLWOOD DR,5000168,18J,bus,bus
281,38.778244,-77.237082,OLD KEENE MILL RD + MILLWOOD DR,5000168,18P,bus,bus
281,38.778244,-77.237082,OLD KEENE MILL RD + MILLWOOD DR,5000168,18S,bus,bus
282,38.778638,-77.246938,HILLSIDE RD + SURVEYORS PL,5000169,18G,bus,bus
283,38.778287,-77.220669,OLD KEENE MILL RD + JANSEN DR,5000170,18J,bus,bus
283,38.778287,-77.220669,OLD KEENE MILL RD + JANSEN DR,5000170,18P,bus,bus
284,38.778435,-77.237434,OLD KEENE MILL RD + OLD KEENE MILL CT,5000171,18H,bus,bus
284,38.778435,-77.237434,OLD KEENE MILL RD + OLD KEENE MILL CT,5000171,18J,bus,bus
284,38.778435,-77.237434,OLD KEENE MILL RD + OLD KEENE MILL CT,5000171,18P,bus,bus
284,38.778435,-77.237434,OLD KEENE MILL RD + OLD KEENE MILL CT,5000171,18S,bus,bus
285,38.778431,-77.006117,OXON HILL RD + KERBY PKY,3000221,P17,bus,bus
285,38.778431,-77.006117,OXON HILL RD + KERBY PKY,3000221,P18,bus,bus
285,38.778431,-77.006117,OXON HILL RD + KERBY PKY,3000221,P19,bus,bus
286,38.778486,-77.220422,OLD KEENE MILL RD + JANSEN DR,5000172,18J,bus,bus
286,38.778486,-77.220422,OLD KEENE MILL RD + JANSEN DR,5000172,18P,bus,bus
287,38.778407,-77.189326,OLD KEENE MILL RD + SPRING RD,5000173,18G,bus,bus
287,38.778407,-77.189326,OLD KEENE MILL RD + SPRING RD,5000173,18H,bus,bus
287,38.778407,-77.189326,OLD KEENE MILL RD + SPRING RD,5000173,18J,bus,bus
287,38.778407,-77.189326,OLD KEENE MILL RD + SPRING RD,5000173,18P,bus,bus
288,38.778579,-77.006335,OXON HILL RD + KERBY PKY,3000222,P17,bus,bus
288,38.778579,-77.006335,OXON HILL RD + KERBY PKY,3000222,P18,bus,bus
288,38.778579,-77.006335,OXON HILL RD + KERBY PKY,3000222,P19,bus,bus
289,38.778594,-77.247135,HILLSIDE RD + SURVEYORS PL,5000174,18G,bus,bus
290,38.778698,-77.1948,HANOVER AVE + MONTICELLO BLVD,5000175,18E,bus,bus
291,38.778779,-77.234654,OLD KEENE MILL RD + ROLLING RD,5000176,18H,bus,bus
291,38.778779,-77.234654,OLD KEENE MILL RD + ROLLING RD,5000176,18J,bus,bus
291,38.778779,-77.234654,OLD KEENE MILL RD + ROLLING RD,5000176,18P,bus,bus
291,38.778779,-77.234654,OLD KEENE MILL RD + ROLLING RD,5000176,18S,bus,bus
292,38.778842,-77.188856,OLD KEENE MILL RD + SPRING RD,5000177,18G,bus,bus
292,38.778842,-77.188856,OLD KEENE MILL RD + SPRING RD,5000177,18H,bus,bus
292,38.778842,-77.188856,OLD KEENE MILL RD + SPRING RD,5000177,18J,bus,bus
292,38.778842,-77.188856,OLD KEENE MILL RD + SPRING RD,5000177,18P,bus,bus
293,38.778883,-77.275956,CAPELLA AVE + LEE CHAPEL RD,5000178,18P,bus,bus
293,38.778883,-77.275956,CAPELLA AVE + LEE CHAPEL RD,5000178,18S,bus,bus
294,38.779021,-77.234748,OLD KEENE MILL RD + ROLLING RD,5000179,18H,bus,bus
294,38.779021,-77.234748,OLD KEENE MILL RD + ROLLING RD,5000179,18J,bus,bus
294,38.779021,-77.234748,OLD KEENE MILL RD + ROLLING RD,5000179,18P,bus,bus
294,38.779021,-77.234748,OLD KEENE MILL RD + ROLLING RD,5000179,18S,bus,bus
295,38.778996,-77.276026,CAPELLA AVE + LEE CHAPEL RD,5000180,18P,bus,bus
295,38.778996,-77.276026,CAPELLA AVE + LEE CHAPEL RD,5000180,18S,bus,bus
296,38.77914,-77.191583,COMMERCE ST + OLD KEENE MILL RD,5000181,18E,bus,bus
297,38.779209,-77.194996,HANOVER AVE + MONTICELLO BLVD,5000182,18E,bus,bus
298,38.7794,-77.222092,OLD KEENE MILL RD + BARDU AVE,5000183,18J,bus,bus
298,38.7794,-77.222092,OLD KEENE MILL RD + BARDU AVE,5000183,18P,bus,bus
299,38.779488,-77.231397,OLD KEENE MILL RD + ROLLING RD,5000184,18J,bus,bus
299,38.779488,-77.231397,OLD KEENE MILL RD + ROLLING RD,5000184,18P,bus,bus
300,38.779694,-77.231628,OLD KEENE MILL RD + ROLLING RD,5000185,18P,bus,bus
301,38.779592,-76.963138,BOCK RD + HOLLY DR,3000227,W13,bus,bus
301,38.779592,-76.963138,BOCK RD + HOLLY DR,3000227,W13c,bus,bus
301,38.779592,-76.963138,BOCK RD + HOLLY DR,3000227,W14,bus,bus
302,38.779733,-76.963116,BOCK RD + HOLLY DR,3000228,W13,bus,bus
302,38.779733,-76.963116,BOCK RD + HOLLY DR,3000228,W13v1,bus,bus
302,38.779733,-76.963116,BOCK RD + HOLLY DR,3000228,W14,bus,bus
303,38.779708,-77.216999,GREELEY BLVD + BROMPTON ST,5000186,18G,bus,bus
304,38.779837,-77.216976,GREELEY BLVD + BROMPTON ST,5000187,18G,bus,bus
305,38.779736,-77.265517,SHIPLETT BLVD + ANDROMEDA DR,5000188,18P,bus,bus
305,38.779736,-77.265517,SHIPLETT BLVD + ANDROMEDA DR,5000188,18R,bus,bus
305,38.779736,-77.265517,SHIPLETT BLVD + ANDROMEDA DR,5000188,18S,bus,bus
306,38.780111,-77.191735,COMMERCE ST + MONTICELLO BLVD,5000189,18E,bus,bus
307,38.779978,-77.265273,SHIPLETT BLVD + ANDROMEDA DR,5000190,18P,bus,bus
307,38.779978,-77.265273,SHIPLETT BLVD + ANDROMEDA DR,5000190,18R,bus,bus
307,38.779978,-77.265273,SHIPLETT BLVD + ANDROMEDA DR,5000190,18S,bus,bus
308,38.780104,-77.222955,OLD KEENE MILL RD + BARDU AVE,5000191,18J,bus,bus
308,38.780104,-77.222955,OLD KEENE MILL RD + BARDU AVE,5000191,18P,bus,bus
309,38.780059,-77.274889,CAPELLA AVE + ORION CT,5000192,18P,bus,bus
309,38.780059,-77.274889,CAPELLA AVE + ORION CT,5000192,18S,bus,bus
310,38.78009,-77.228532,OLD KEENE MILL RD + CARRLEIGH PKY,5000193,18J,bus,bus
310,38.78009,-77.228532,OLD KEENE MILL RD + CARRLEIGH PKY,5000193,18P,bus,bus
311,38.780125,-77.275035,CAPELLA AVE + ORION CT,5000194,18P,bus,bus
311,38.780125,-77.275035,CAPELLA AVE + ORION CT,5000194,18S,bus,bus
312,38.780246,-77.228987,OLD KEENE MILL RD + CARRLEIGH PKY,5000195,18J,bus,bus
312,38.780246,-77.228987,OLD KEENE MILL RD + CARRLEIGH PKY,5000195,18P,bus,bus
313,38.780418,-77.226151,OLD KEENE MILL RD + AINSWORTH AVE,5000196,18J,bus,bus
313,38.780418,-77.226151,OLD KEENE MILL RD + AINSWORTH AVE,5000196,18P,bus,bus
314,38.780682,-77.226388,OLD KEENE MILL RD + AINSWORTH AVE,5000197,18J,bus,bus
314,38.780682,-77.226388,OLD KEENE MILL RD + AINSWORTH AVE,5000197,18P,bus,bus
315,38.780951,-77.249744,HILLSIDE RD + MOVERLY CT,5000198,18G,bus,bus
316,38.781022,-77.249586,HILLSIDE RD + MOVERLY CT,5000199,18G,bus,bus
317,38.781118,-76.995143,LIVINGSTON RD + Murray Hill Dr,3000229,D13,bus,bus
317,38.781118,-76.995143,LIVINGSTON RD + Murray Hill Dr,3000229,D13c,bus,bus
317,38.781118,-76.995143,LIVINGSTON RD + Murray Hill Dr,3000229,D14,bus,bus
318,38.781089,-77.194867,HANOVER AVE + FALMOUTH ST,5000200,18E,bus,bus
319,38.781683,-77.273839,CAPELLA AVE + #6225,5000201,18P,bus,bus
319,38.781683,-77.273839,CAPELLA AVE + #6225,5000201,18S,bus,bus
320,38.780938,-77.284494,BURKE LAKE LN + WILMINGTON DR,5000203,18R,bus,bus
321,38.781565,-77.194595,HANOVER AVE + EXMORE ST,5000204,18E,bus,bus
322,38.781573,-77.286625,WILMINGTON DR + WOLCOTT DR,5000205,18R,bus,bus
323,38.781596,-76.993105,LIVINGSTON RD + CAREY BRANCH DR,3000234,D13,bus,bus
323,38.781596,-76.993105,LIVINGSTON RD + CAREY BRANCH DR,3000234,D13c,bus,bus
323,38.781596,-76.993105,LIVINGSTON RD + CAREY BRANCH DR,3000234,D14,bus,bus
324,38.781746,-77.277822,LEE CHAPEL RD + COVERED BRIDGE RD,5000206,18P,bus,bus
324,38.781746,-77.277822,LEE CHAPEL RD + COVERED BRIDGE RD,5000206,18S,bus,bus
325,38.782043,-77.273767,CAPELLA AVE + VANDOLA CT,5000207,18P,bus,bus
325,38.782043,-77.273767,CAPELLA AVE + VANDOLA CT,5000207,18S,bus,bus
326,38.782069,-77.282702,BURKE LAKE RD + TIMARRON COVE LN,5000209,18R,bus,bus
327,38.782347,-77.277717,LEE CHAPEL RD + COVERED BRIDGE RD,5000210,18P,bus,bus
327,38.782347,-77.277717,LEE CHAPEL RD + COVERED BRIDGE RD,5000210,18S,bus,bus
328,38.78275,-76.992289,LIVINGSTON RD + HART RD,3000237,D13,bus,bus
328,38.78275,-76.992289,LIVINGSTON RD + HART RD,3000237,D14,bus,bus
328,38.78275,-76.992289,LIVINGSTON RD + HART RD,3000237,D14v1,bus,bus
329,38.782483,-77.189695,COMMERCE ST + #6370,5000211,18E,bus,bus
330,38.782539,-77.266758,SHIPLETT BLVD + HATCHES CT,5000212,18P,bus,bus
330,38.782539,-77.266758,SHIPLETT BLVD + HATCHES CT,5000212,18R,bus,bus
330,38.782539,-77.266758,SHIPLETT BLVD + HATCHES CT,5000212,18S,bus,bus
331,38.782706,-77.218932,GREELEY BLVD + BARDU AVE,5000213,18G,bus,bus
332,38.782523,-77.267116,SHIPLETT BLVD + HATCHES CT,5000214,18P,bus,bus
332,38.782523,-77.267116,SHIPLETT BLVD + HATCHES CT,5000214,18R,bus,bus
332,38.782523,-77.267116,SHIPLETT BLVD + HATCHES CT,5000214,18S,bus,bus
333,38.782601,-77.186848,AMHERST AVE + COMMERCE ST,5000215,18E,bus,bus
334,38.78264,-77.219982,GREELEY BLVD + BARDU AVE,5000216,18G,bus,bus
335,38.782818,-77.287844,WILMINGTON DR + RAND DR,5000217,18R,bus,bus
336,38.782779,-76.965462,BOCK RD + STEUBEN AVE,3000240,W13,bus,bus
336,38.782779,-76.965462,BOCK RD + STEUBEN AVE,3000240,W13v1,bus,bus
336,38.782779,-76.965462,BOCK RD + STEUBEN AVE,3000240,W14,bus,bus
337,38.782666,-76.965615,BOCK RD + STEUBEN AVE,3000241,W13,bus,bus
337,38.782666,-76.965615,BOCK RD + STEUBEN AVE,3000241,W13c,bus,bus
337,38.782666,-76.965615,BOCK RD + STEUBEN AVE,3000241,W14,bus,bus
338,38.782815,-76.992058,LIVINGSTON RD + HART RD,3000242,D13,bus,bus
338,38.782815,-76.992058,LIVINGSTON RD + HART RD,3000242,D13c,bus,bus
338,38.782815,-76.992058,LIVINGSTON RD + HART RD,3000242,D14,bus,bus
339,38.782871,-77.189427,COMMERCE ST + DINWIDDIE ST,5000219,18E,bus,bus
340,38.782938,-77.272806,CAPELLA AVE + SCORPIO LN,5000220,18P,bus,bus
